no stemmer
MODEL A: 0.03854908315164898, lexisnumber
0.0, _eng
0.0, _engag
0.061185305136561514, _engineer
0.0, _engl
0.0, _enorm
0.011364563082309022, _ens
0.0, _ensur
0.0, _enter
0.0, _entertainm
0.0, _enthusiasm
0.0, _entir
0.0, _environm
0.0, _episod
0.0, _equ
0.0, _er
0.0, _error
0.0, _es
0.0, _espec
0.0, _est
0.0, _establ
0.0, _estim
0.0, _eth
0.06652968103629764, _europ
0.07281665613681049, _european
0.0, _ev
0.0, _evan
0.0, _event
0.0, _eventu
0.0, _everybod
0.0, _everyon
0.0, _everyth
0.0, _evid
0.0, _evolut
0.0, _exact
0.0148025156906124, _exampl
0.0, _exces
0.0, _exchang
0.0, _excit
0.0, _exclus
0.021136141699206686, _execut
0.0, _executiv
0.0, _exercis
0.0, _exist
0.0, _expans
0.027572935386148075, _expect
0.06923294296270084, _expens
0.0, _experi
0.016851202553250524, _expers
0.01564388705047462, _explain
0.0, _exploit
0.0, _explor
0.0, _expres
0.0, _extens
0.03011606004468347, _extraordin
0.0, _extrem
0.0, _ey
0.0, _fac
0.0, _fact
0.1408159278309731, _factcheck
0.0, _factor
0.0, _fail
0.0, _failur
0.0, _fair
0.0, _faith
0.0, _fal
0.11988811801864742, _fals
0.0, _fam
0.0, _famil
0.0, _famili
0.0, _fan
0.0, _fanni
0.0, _farm
0.0, _fash
0.0, _fast
0.0, _fat
0.0, _father
0.0, _fault
0.0, _favor
0.017422961622669837, _fear
0.0, _featur
0.0, _febru
0.0, _fed
0.0, _feder
0.0, _feel
0.0, _fees
0.0, _fel
0.0, _fellow
0.0, _felt
0.0, _femal
0.0, _fewer
0.0, _fic
0.015087206890816812, _field
0.0, _fight
0.0, _figur
0.0, _fil
0.0, _film
0.016945928325137086, _fin
0.031034197828302086, _find
0.0, _finish
0.0, _fir
0.0, _firm
0.0, _fisc
0.0, _fit
0.023751349259651666, _fiv
0.0, _fl
0.0, _flag
0.03835953428460466, _flash
0.0, _fleck
0.0, _flight
0.0, _flip
0.0, _flood
0.0, _floor
0.0, _florid
0.0, _fly
0.0, _foc
0.0, _focus
0.0, _folk
0.0, _follow
0.0, _food
0.0, _foot
0.06923294296270084, _footbal
0.0, _forc
0.0, _ford
0.0, _foreclosur
0.0, _foreign
0.0, _forges
0.01821481465537023, _form
0.0, _fortun
0.0, _fought
0.0, _found
0.0, _founder
0.08667893238077938, _fourth
0.0, _fox
0.0, _fram
0.032239149785294, _frank
0.0, _franklin
0.0, _fraud
0.0, _fre
0.0, _freddi
0.0, _freedom
0.0461918135724092, _french
0.0, _frequ
0.0, _fresh
0.0, _frida
0.0, _friens
0.0, _front
0.0, _frustr
0.0245558054874765, _fuel
0.0, _fun
0.0, _fund
0.0, _fundam
0.0, _fundament
0.0, _fundrais
0.0, _fundraiser
0.0, _futur
0.0, _ga
0.0, _gain
0.0, _gallon
0.028490691298236368, _gam
0.0, _gap
0.0, _gasol
0.0, _gat
0.0, _gather
0.0, _gav
0.0, _gay
0.0, _gender
0.03665092858466136, _gener
0.0, _georg
0.0, _german
0.0, _ges
0.0, _giant
0.0, _gift
0.0, _gilmor
0.0, _girl
0.01695295686581159, _giv
0.0, _glas
0.0, _glob
0.06791992250849244, _goal
0.0, _god
0.0, _gold
0.0, _gon
0.0, _good
0.0, _googl
0.0, _gop
0.0, _gor
0.0, _gov
0.0, _govern
0.032430640851371303, _governm
0.0, _governor
0.05263974978298021, _gradu
0.0, _graham
0.0, _gram
0.0, _grand
0.03265705851763698, _grant
0.0, _great
0.0, _greater
0.0, _greatest
0.0, _green
0.0, _grew
0.0, _ground
0.0, _group
0.017422081504644568, _grow
0.0, _grown
0.0, _growth
0.03129942293812851, _guard
0.18616687311425725, _gues
0.0, _guest
0.0, _guid
0.0, _guilt
0.0, _gun
0.0, _guy
0.03414041824326422, _ha
0.0, _hair
0.0, _hal
0.013343415111090929, _half
0.0, _hammer
0.0, _hampshir
0.0, _han
0.0, _hand
0.0, _handl
0.1950722569027574, _hap
0.0, _happen
0.0, _har
0.0, _hard
0.0, _harder
0.0, _hart
0.0, _harvard
0.0, _hasn
0.0, _hat
0.02834913726387684, _hav
0.0, _hawai
0.0, _head
0.0, _headl
0.0, _headquarter
0.0, _health
0.0, _hear
0.0, _heard
0.0, _heart
0.0, _heat
0.0, _heav
0.014017624688925616, _held
0.025308501131184918, _henr
0.0, _hero
0.017367792270285176, _hes
0.0, _hid
0.01456597168690634, _high
0.0, _highes
0.0, _highest
0.0, _highlight
0.0, _hil
0.05200618613381351, _hilt
0.0, _hir
0.0, _hispan
0.0, _histor
0.01974221053273149, _hit
0.0, _ho
0.0, _hol
0.014923201759007444, _hold
0.0, _hollywood
0.0, _holtz
0.0, _hom
0.0, _homeowner
0.0, _honest
0.0, _honor
0.012983317128163202, _hop
0.0, _hospit
0.0, _host
0.026500949994326423, _hot
0.0, _hotel
0.015460627425672684, _hour
0.0, _hous
0.0, _household
0.0, _hug
0.046088674762344434, _human
0.0, _humor
0.028598599441409474, _hundred
0.0, _hurrican
0.0, _hurt
0.0, _husband
0.0, _hybrid
0.0, _ide
0.0, _ident
0.0, _identif
0.0, _ideolog
0.0, _ignor
0.03129942293812851, _ii
0.0, _il
0.0, _illeg
0.0, _illino
0.0, _imag
0.0, _immedi
0.0, _immigr
0.0, _impact
0.0, _import
0.0, _impos
0.0, _impres
0.0, _improv
0.016275016077395902, _inclus
0.0, _incom
0.0, _increas
0.04014113294291149, _incumb
0.0, _ind
0.0, _indepens
0.0, _indian
0.0, _indic
0.0, _individu
0.015632311182866596, _industr
0.0, _infl
0.04778959808913792, _influ
0.0, _infomerc
0.0, _inform
0.021356697385272478, _init
0.0, _initi
0.0, _inject
0.0, _injur
0.0, _innov
0.0, _insid
0.0, _insist
0.0, _inspir
0.0, _inst
0.0, _institut
0.0, _insur
0.0, _int
0.0, _integr
0.0, _intellig
0.0, _intens
0.0, _intent
0.0, _interact
0.0, _interest
0.024810234164664192, _intern
0.0, _internet
0.0, _interview
0.0, _introduc
0.0, _invas
0.0, _invest
0.0, _investig
0.0, _investm
0.0, _investment
0.04546293451982155, _investor
0.0, _invit
0.0, _involut
0.0, _iow
0.0, _ipod
0.0, _iran
0.0, _iraq
0.0, _island
0.0, _isn
0.0, _israel
0.0, _issu
0.0, _item
0.0, _jackson
0.026090318475322682, _jam
0.0, _janu
0.06791992250849244, _japan
0.0, _jay
0.0, _jazz
0.0, _jel
0.0, _jeremiah
0.0, _jes
0.0, _jim
0.0, _jl
0.0, _jo
0.0, _job
0.0, _john
0.07167289837946349, _johnson
0.0, _join
0.0, _joint
0.0, _jok
0.0, _jon
0.07391810206358597, _jordan
0.0, _joseph
0.0, _journ
0.0, _journal
0.0, _joy
0.0, _jr
0.0, _judg
0.0, _judgm
0.0, _jump
0.0, _jun
0.0, _justic
0.0, _kain
0.0, _kans
0.0, _karl
0.0, _kenned
0.0, _ker
0.0, _key
0.0, _kick
0.0, _kid
0.0, _kil
0.0, _kind
0.0, _king
0.0, _kleiner
0.0, _knew
0.0, _knock
0.0, _knowledg
0.0, _kore
0.0, _la
0.0, _label
0.0, _labor
0.0, _lack
0.0, _lad
0.0, _land
0.0, _langu
0.06500752629467371, _larg
0.0, _larger
0.03141403136827674, _largest
0.0, _lat
0.0, _latest
0.0, _latin
0.0, _laugh
0.0, _launch
0.07986579687826346, _law
0.0, _lawmaker
0.0, _lawyer
0.0, _lay
0.0, _le
0.0, _lead
0.02456825106842062, _leader
0.0, _leadership
0.0, _leagu
0.0, _lean
0.0, _learn
0.0, _leav
0.0, _led
0.0, _left
0.0, _leg
0.0, _legisl
0.0, _lender
0.0, _length
0.04671993792504518, _lens
0.0, _les
0.0, _lesson
0.0, _letter
0.042793617233939284, _level
0.0, _li
0.0, _liber
0.0, _libers
0.0, _lieberman
0.0, _lif
0.0, _lift
0.07167289837946349, _light
0.020873490183645937, _lik
0.0, _limbaugh
0.06456624202450244, _limis
0.0, _lin
0.0, _lincoln
0.0, _link
0.0, _lipstick
0.01747415514160426, _list
0.0, _liter
0.0, _littl
0.0, _liv
0.02317331799209602, _lo
0.0, _loan
0.0, _lob
0.0, _lobby
0.01609304220681157, _loc
0.0, _lock
0.0, _log
0.0, _london
0.0, _long
0.0, _longer
0.0, _longtim
0.0, _los
0.0, _lost
0.0, _lot
0.0, _lou
0.0, _lov
0.0, _low
0.0, _lower
0.0, _ma
0.0, _mac
0.0, _mach
0.0, _mad
0.0, _magaz
0.0, _mail
0.0, _main
0.0, _mainstream
0.0, _maintain
0.011586090997165873, _major
0.0, _mak
0.04132658124621986, _maker
0.0, _mal
0.025793977358410488, _man
0.036457699430988026, _manag
0.0, _manager
0.0, _manhattan
0.0, _map
0.0, _mar
0.0, _march
0.0, _margin
0.020624295728430306, _mark
0.05363489793033209, _markes
0.06923294296270084, _marri
0.0, _martin
0.07281665613681049, _mas
0.0, _massachuses
0.0, _mat
0.0, _match
0.0, _mater
0.0, _matter
0.0, _maverick
0.0, _mayb
0.0, _mayor
0.07840785638382246, _mccain
0.0, _meant
0.0, _meanwhil
0.04014113294291149, _measur
0.0, _med
0.0, _medicar
0.0, _mees
0.0, _meltdown
0.0, _member
0.0, _memoir
0.0, _memor
0.0, _men
0.0, _ment
0.0, _mer
0.0, _merkle
0.0, _mes
0.0, _mexic
0.0, _mic
0.0, _michael
0.0, _michel
0.0, _michigan
0.0, _mid
0.1950722569027574, _middl
0.0, _mik
0.0, _mil
0.03060544650630225, _milit
0.0314248502186044, _million
0.0, _min
0.0, _mind
0.033565454323593404, _minister
0.0, _minnesot
0.0, _minor
0.0, _minut
0.015404564382751696, _mis
0.09956264178036556, _mislead
0.0, _mississip
0.0, _missour
0.0, _mistak
0.0, _mo
0.0, _mobil
0.026998978050098432, _mock
0.0, _model
0.0, _moder
0.0, _modern
0.0, _mom
0.0, _moment
0.0, _monda
0.0, _mone
0.0, _montan
0.030284071121685404, _month
0.024684526958071502, _mor
0.0, _morn
0.0, _mortg
0.0, _mother
0.0, _motor
0.0, _mov
0.0, _moveon
0.0, _movi
0.0, _mr
0.0, _ms
0.0, _msnbc
0.0, _mus
0.0, _muslim
0.0, _nam
0.0, _nanc
0.056894468902119036, _nar
0.0346772261022581, _narrow
0.025327955534934384, _nat
0.0, _natur
0.0, _nav
0.0, _nbc
0.0, _neces
0.0, _neg
0.02897435840258822, _negoti
0.0, _neighbor
0.0, _nerv
0.0, _net
0.01769186204529722, _network
0.0, _nevas
0.0, _newspaper
0.0, _nic
0.0, _nicol
0.0, _night
0.0, _nin
0.0, _nixon
0.0, _nobod
0.0, _nom
0.0, _nomin
0.0, _nomine
0.0, _nominee
0.0, _norm
0.0259156169699037, _north
0.0, _northern
0.0, _noth
0.0, _notic
0.0, _nov
0.0, _november
0.0, _nowhes
0.0, _nuclear
0.01434263757290361, _number
0.0, _nytim
0.0667466036329773, _obam
0.0, _obv
0.06923294296270084, _occas
0.0, _oct
0.0, _october
0.0, _od
0.0, _offens
0.0, _offer
0.024441178042970024, _offic
0.03014443866817375, _officer
0.03355300303630268, _offshor
0.016877465454551047, _oft
0.0, _ohi
0.0, _oil
0.0, _older
0.0, _olymp
0.0, _onc
0.023677867530422603, _onl
0.0, _ont
0.03686017490793719, _op
0.0, _open
0.0, _oper
0.0, _opinion
0.0, _oppon
0.06652968103629764, _opponent
0.0, _opportun
0.0, _oppos
0.0, _opposit
0.0, _opt
0.0, _optim
0.0, _order
0.04452871381637642, _oregon
0.06569173386103265, _org
0.0, _organ
0.0, _origin
0.0, _outcom
0.0, _outsid
0.0, _overal
0.0, _overse
0.18616687311425725, _oversight
0.0, _overwhelm
0.0, _owner
0.0, _pa
0.025308501131184918, _pac
0.018684222404204396, _pack
0.09349227883048697, _pag
0.0, _paid
0.0, _pain
0.0, _paint
0.0, _pal
0.01803792929786773, _palin
0.0, _panel
0.0, _paper
0.034060911526429, _par
0.0, _parent
0.0, _park
0.014320231709094635, _part
0.0, _particip
0.0, _particl
0.0, _partisan
0.0, _partner
0.0, _pas
0.0, _past
0.0, _path
0.0, _patriot
0.0, _pattern
0.026536145295665246, _paul
0.04014113294291149, _paulson
0.0, _pawlent
0.0, _pay
0.0, _payment
0.0, _peac
0.0, _pelos
0.0, _pen
0.0, _pennsylvan
0.0, _pentagon
0.02206053017759163, _peopl
0.03954718901819553, _perc
0.0, _percent
0.0, _perfect
0.028555531410407557, _perform
0.0, _perhap
0.0, _period
0.060006754228055396, _permis
0.0, _person
0.0, _persuas
0.0, _pes
0.0, _peter
0.0, _phil
0.0, _philadelph
0.0, _philosoph
0.016834223530299022, _phon
0.0, _phot
0.0, _photo
0.0, _phras
0.0, _phys
0.0, _pick
0.0, _picken
0.0, _pictur
0.025522563268803002, _piec
0.0, _pig
0.0, _pin
0.0, _pitch
0.0, _pl
0.0, _pla
0.0, _plac
0.0, _plan
0.0, _plant
0.0, _play
0.0, _player
0.18616687311425725, _pleas
0.0, _pledg
0.0, _plent
0.0, _plouff
0.0, _plumber
0.0, _point
0.0, _pol
0.0, _polic
0.0, _polici
0.0, _polit
0.0, _pollster
0.0, _pool
0.0, _poor
0.0, _pop
0.0, _popl
0.0, _port
0.0, _portra
0.0, _portray
0.0, _pos
0.0, _posit
0.0, _post
0.026362810974095676, _pot
0.0, _powel
0.02616750976556715, _power
0.0, _pr
0.032133471144258414, _practic
0.0, _prais
0.0, _precis
0.0, _predict
0.0, _prefer
0.0, _pregn
0.0, _prepar
0.0, _pres
0.028432823597278226, _presid
0.0, _president
0.02214406623486679, _pressur
0.0, _presum
0.0, _prev
0.0, _pric
0.0, _prim
0.0, _principl
0.0, _print
0.0, _prior
0.0, _prison
0.0, _prisoner
0.0, _priv
0.0, _priz
0.0, _prob
0.0, _problem
0.0, _proces
0.0, _produc
0.0, _producer
0.026105079821576328, _profes
0.0, _profil
0.0, _profit
0.037244033611546, _program
0.0, _progres
0.0, _project
0.0, _promin
0.0, _promis
0.0, _promot
0.0, _prompt
0.0, _proof
0.0, _propos
0.042098639384940774, _prospect
0.0, _protect
0.07167289837946349, _protest
0.0, _proud
0.011778389873196167, _prov
0.0, _provid
0.014097420484405515, _publ
0.0, _public
0.0, _pump
0.0, _pundit
0.0, _purchas
0.0, _purpos
0.0, _push
0.0, _put
0.0, _qu
0.0, _qualif
0.06791992250849244, _quarter
0.0, _quest
0.0, _quick
0.0, _quies
0.0, _quit
0.0, _quot
0.0, _rac
0.0, _rad
0.0, _radi
0.0, _rag
0.0, _rain
0.0, _rais
0.0, _raiser
0.0, _ral
0.0, _ran
0.0, _rang
0.0, _rank
0.0, _rapid
0.0, _rar
0.0, _rat
0.019143538309109056, _reach
0.0, _react
0.0, _read
0.0, _reader
0.0, _reagan
0.0, _real
0.0, _reason
0.0, _reassur
0.0, _rec
0.0, _recal
0.0, _rece
0.019199736225892168, _receiv
0.0, _recent
0.0, _reces
0.0, _recogn
0.0, _recommens
0.0, _record
0.019920367929431155, _red
0.0, _reduc
0.0, _reelect
0.0, _refer
0.0, _reflect
0.0, _reform
0.0, _refus
0.0, _reg
0.0, _regard
0.0, _register
0.0, _regl
0.0, _reject
0.0, _rel
0.0, _relationship
0.0, _releas
0.0, _relent
0.0, _reli
0.0, _relief
0.0, _relig
0.0, _remain
0.0, _remark
0.0, _remember
0.0, _remind
0.0, _remov
0.0, _renew
0.0, _rent
0.0, _rep
0.0, _repeat
0.0, _repl
0.0, _replac
0.0, _report
0.0, _reporter
0.0, _repres
0.0, _represent
0.02448087978260509, _republican
0.0, _reput
0.0, _request
0.0, _requir
0.0, _rescu
0.021618235798863062, _research
0.0, _reserv
0.0, _resid
0.0, _resident
0.0, _resist
0.0, _resolut
0.02948863718312441, _resourc
0.0, _respect
0.0, _respons
0.0, _rest
0.0, _restaur
0.03405317026864903, _restor
0.0, _restrict
0.05363489793033209, _result
0.0, _retir
0.015194863671148875, _return
0.0, _rev
0.0, _revenu
0.0, _revers
0.07048080915334758, _review
0.20263746661693532, _rezk
0.0, _rhetor
0.0, _rich
0.0, _richard
0.0, _rick
0.0, _rid
0.0, _ridicl
0.0, _ris
0.0, _risk
0.0, _riv
0.0, _river
0.0, _rl
0.0, _rnc
0.0, _road
0.0, _robers
0.0, _rock
0.0, _rodham
0.0, _roger
0.0, _rol
0.0, _romne
0.0, _ronald
0.0, _room
0.0, _root
0.04393368698117735, _ros
0.0, _rough
0.0, _round
0.0, _rov
0.18616687311425725, _roxan
0.0, _rumor
0.0, _run
0.04286425757214244, _rur
0.0, _rus
0.0, _rush
0.0, _saf
0.0, _safes
0.03212738171252118, _sal
0.0, _salter
0.0, _sam
0.0, _sampl
0.0, _san
0.017919595815999667, _sarah
0.0, _sat
0.0, _saturda
0.0, _sav
0.0, _saving
0.0, _sc
0.0, _scal
0.0, _scand
0.0, _scar
0.0, _schedl
0.0, _schmidt
0.0, _school
0.020280774898016732, _sci
0.0, _scor
0.0, _scot
0.0, _scrant
0.0, _screen
0.042850892222828854, _script
0.014488819385663687, _se
0.06923294296270084, _search
0.019206126513350533, _season
0.0, _seat
0.0, _sec
0.0, _secons
0.0, _secres
0.0, _sect
0.0, _secur
0.0, _seek
0.0, _seiz
0.01753767630135531, _sel
0.0, _select
0.0, _sen
0.0, _senior
0.0, _sens
0.0, _separ
0.0, _sept
0.030374470519960953, _september
0.0, _ser
0.0, _serv
0.017013021615025953, _servic
0.0, _ses
0.0, _settl
0.0, _sev
0.0, _sever
0.0, _sh
0.0, _shaheen
0.0, _shak
0.0, _shap
0.0, _shar
0.0, _sharp
0.0, _shay
0.0, _shift
0.0, _ship
0.0, _shirt
0.0, _sho
0.0, _shock
0.0, _shoot
0.0, _shop
0.0, _short
0.0, _shot
0.0, _shouldn
0.0, _shout
0.019430423599516747, _show
0.0, _shown
0.028490691298236368, _sic
0.011415720800940542, _sid
0.03332453738307, _sign
0.0, _signif
0.0, _sil
0.04452871381637642, _simil
0.0, _simp
0.0, _simpl
0.018279907777057156, _sinc
0.0, _singer
0.0, _singl
0.0, _sister
0.015325802796733354, _sit
0.0, _situ
0.07048080915334758, _siz
0.0, _skept
0.0, _skil
0.0, _sl
0.0, _slight
0.0, _slip
0.0, _slow
0.0, _smal
0.0, _smaller
0.0, _smart
0.0, _smear
0.0, _smil
0.05033964287876948, _smith
0.0, _soar
0.0, _soc
0.0, _socies
0.0, _soft
0.0, _sol
0.0, _sold
0.18616687311425725, _solis
0.0, _solut
0.0, _som
0.0, _somebod
0.0, _someon
0.0, _someth
0.0, _sometim
0.0, _son
0.0, _song
0.0, _sort
0.0, _sought
0.0, _sound
0.0, _sourc
0.0, _south
0.0, _southern
0.07048080915334758, _spac
0.0, _span
0.0, _speak
0.0, _speaker
0.0796991264976715, _spear
0.0, _spec
0.0, _specif
0.0, _specl
0.0, _speech
0.0, _spens
0.026135705148444776, _spent
0.0, _spin
0.0314530754596707, _split
0.0, _spok
0.0, _spokesman
0.0, _spokeswoman
0.0, _sponsor
0.02891681955656419, _sport
0.030860235156265528, _spot
0.0, _spots
0.0, _spread
0.0, _spring
0.0, _squar
0.03471449396943294, _st
0.0, _sta
0.0, _stad
0.0, _staff
0.0, _staffer
0.0, _stag
0.0346772261022581, _stak
0.0, _stand
0.0, _standard
0.0, _star
0.0, _start
0.0, _stat
0.0, _statement
0.0, _status
0.0, _stead
0.0, _step
0.0, _stev
0.0, _steven
0.0, _stewart
0.0, _stick
0.08505983340157337, _sticker
0.0, _stil
0.07281665613681049, _stock
0.0, _stood
0.0, _stop
0.0, _stor
0.0, _straight
0.0, _strateg
0.0, _strees
0.0, _strength
0.0, _stres
0.0, _stretch
0.0, _strik
0.0, _strong
0.0, _struck
0.0, _struggl
0.0, _stud
0.0, _student
0.0, _stuff
0.0, _stump
0.0, _styl
0.0, _subject
0.0, _subsid
0.0, _substant
0.0, _suburb
0.0, _succeed
0.0, _succes
0.0, _sud
0.0, _suffer
0.0, _suggest
0.0, _suit
0.0, _sum
0.0, _summer
0.0, _sun
0.0, _sunda
0.0, _sununu
0.0, _support
0.0, _supporter
0.0, _suppos
0.0, _suprem
0.0, _sur
0.0, _surg
0.0, _surpris
0.0, _surrog
0.0, _surround
0.0, _surve
0.0, _suspens
0.0, _swift
0.0, _swing
0.0, _symbol
0.0, _system
0.0, _tabl
0.029952984050776406, _tac
0.0, _tact
0.024436130949525126, _tak
0.0, _tal
0.0, _talent
0.0, _talk
0.0, _tank
0.0, _tanker
0.0, _tap
0.0, _targes
0.0, _task
0.0, _taxpayer
0.0, _teach
0.0, _teaches
0.0, _team
0.0, _tech
0.0, _techn
0.0, _technolog
0.0, _ted
0.0, _tel
0.0, _televis
0.0, _tempor
0.03762764037363416, _ten
0.0, _tens
0.0, _ter
0.0, _term
0.0, _terror
0.0, _test
0.025740443709359944, _text
0.0, _theater
0.0, _themselv
0.0, _theor
0.020332209856837383, _ther
0.02527814140656585, _thing
0.055032412267610124, _thom
0.0, _thos
0.0, _thought
0.01690724387403071, _thousand
0.029659683484026114, _thre
0.0, _threat
0.0, _throw
0.0, _thursda
0.0, _ti
0.0, _tic
0.0, _tickes
0.0, _tight
0.023293088053378024, _tim
0.0, _tin
0.0, _tip
0.0, _tir
0.0, _titl
0.0, _toda
0.0, _told
0.0, _tom
0.0, _tomorrow
0.0, _ton
0.0, _tonight
0.057560923967780744, _tool
0.013382206743298765, _top
0.0, _tot
0.0, _touch
0.0, _tough
0.0, _tour
0.0, _tout
0.0, _town
0.0, _tr
0.0, _trace
0.0, _track
0.0, _trad
0.026208285243494635, _tradit
0.0, _trail
0.0, _train
0.0, _transform
0.0, _travel
0.0, _treasur
0.0, _treat
0.0, _treatm
0.0, _trens
0.0, _trick
0.0, _trillion
0.0, _trip
0.0, _troop
0.0, _troubl
0.0, _tru
0.0, _truck
0.0, _trust
0.0, _truth
0.04563441356683795, _tucker
0.0, _tuesda
0.0, _tun
0.0, _turb
0.0, _turn
0.0, _turnout
0.0, _tv
0.01827267590024746, _tw
0.0, _twic
0.0, _typ
0.0, _ultim
0.0, _undecis
0.0, _underground
0.0, _understand
0.0, _unemploym
0.0, _unfair
0.0, _union
0.0, _unit
0.024723291545811592, _univers
0.0, _unlik
0.0, _unpopl
0.0, _unusu
0.0, _unveil
0.0, _urban
0.0, _urg
0.0, _user
0.019646853637702324, _usu
0.18616687311425725, _va
0.0, _vac
0.07281665613681049, _valu
0.0, _var
0.0, _varies
0.0, _vast
0.0, _vehicl
0.0, _ventur
0.0, _ver
0.0, _vers
0.0, _ves
0.0, _veteran
0.0, _vi
0.01883890020910718, _vic
0.0, _victim
0.0, _victor
0.0, _vide
0.0, _video
0.0, _vietnam
0.0, _view
0.0, _viewer
0.0, _vil
0.0, _viol
0.0, _virgin
0.0, _virtu
0.0, _vis
0.0, _visit
0.0, _vit
0.0, _voic
0.0, _volunteer
0.03899156456527753, _vot
0.0, _voter
0.0, _vow
0.01943691605393818, _wa
0.0, _wag
0.0, _wait
0.0, _wal
0.0, _walk
0.0, _wallac
0.0, _walter
0.0, _war
0.0, _warm
0.0, _warn
0.0, _warner
0.0, _washingt
0.05166035160974832, _washingtonpost
0.0, _wasn
0.0, _wast
0.017321030960262673, _watch
0.0, _water
0.0, _wav
0.0, _weak
0.0, _wealth
0.0, _weapon
0.0, _wear
0.0, _weather
0.0, _web
0.0, _wednesda
0.0, _week
0.0, _weekens
0.020115283667765455, _wel
0.0, _welcom
0.02032066764934766, _wer
0.0, _west
0.0, _western
0.021028768649954586, _wh
0.011172653510071821, _whes
0.0, _whil
0.0, _whit
0.0, _whol
0.0, _whos
0.0, _wid
0.0, _wif
0.025025227730635993, _wil
0.0, _wild
0.0, _william
0.01812336464053494, _win
0.0, _wind
0.0, _window
0.0, _wing
0.0, _winner
0.0, _wisconsin
0.0, _wisdom
0.0, _withdraw
0.0, _wom
0.0, _woman
0.0, _won
0.0, _wood
0.0, _wor
0.0, _word
0.014199579543651116, _work
0.0, _worker
0.012112727954452007, _world
0.0, _wors
0.0, _worst
0.0, _worth
0.0, _wouldn
0.0, _wound
0.0, _wright
0.02426391108427705, _writ
0.0, _writer
0.0, _wrong
0.0, _wrot
0.0, _www
0.0, _yard
0.0, _ye
0.022003887682852025, _year
0.0, _yesterda
0.016350693695663908, _york
0.0, _young
0.0, _younger
0.0, _youth
0.0, _youtub
1.0, _merged
MODEL B: 0.0, lexisnumber
0.0, _000
0.0, _1
0.0, _10
0.0, _100
0.0, _11
0.0, _12
0.0, _13
0.0, _14
0.16888130896626027, _15
0.0, _16
0.0, _18
0.18755815104025278, _19
0.0, _1960
0.0, _1970
0.0, _1980
0.0, _1988
0.0, _1992
0.0, _1996
0.0, _2
0.06001091008560278, _20
0.0, _200
0.0, _2000
0.0, _2001
0.0, _2003
0.0, _2004
0.0, _2005
0.0, _2006
0.0, _2007
0.0, _2008
0.0, _22
0.2040157161584743, _24
0.0, _25
0.0, _250
0.0, _26
0.0, _28
0.0, _3
0.0, _30
0.0, _300
0.0, _35
0.0, _4
0.1539410047369463, _40
0.0, _42
0.09844971014524957, _47
0.0, _49
0.0, _5
0.0, _50
0.0, _500
0.1539410047369463, _6
0.0, _60
0.0, _65
0.0, _7
0.0, _70
0.0, _700
0.0, _8
0.0, _9
0.0, _90
0.0, _95
0.0, ________________________
0.0, _abandon
0.0, _abc
0.0, _abil
0.0, _abl
0.17546465803069364, _abort
0.0, _abov
0.0, _absolut
0.16888130896626027, _accept
0.0, _acces
0.0, _accis
0.0, _accompan
0.1344472186386437, _accomplishm
0.0, _accomplishment
0.0, _accord
0.0, _account
0.15174921973039948, _accur
0.0, _accus
0.0, _achief
0.0, _acknowledg
0.0, _acorn
0.0, _acros
0.0, _act
0.0, _activ
0.0, _actu
0.08323731513791782, _ad
0.0, _addit
0.06269995905434142, _addres
0.0, _administer
0.0, _admir
0.0, _admis
0.07796474892776221, _adopt
0.0, _ads
0.0, _adv
0.0, _advant
0.08460535059284632, _advertis
0.0, _advertisement
0.0, _advertisements
0.0, _advic
0.0, _advis
0.16888130896626027, _adviser
0.0, _advoc
0.0, _affair
0.0, _affect
0.0, _afford
0.0, _afghanistan
0.16888130896626027, _afraid
0.0, _african
0.0, _afternoon
0.0, _ag
0.0, _agens
0.0, _agent
0.0, _aggres
0.0, _agre
0.0, _agreed
0.0, _ahead
0.0, _aid
0.0, _aim
0.0, _air
0.0, _airwav
0.18755815104025278, _al
0.0, _alask
0.0, _alcohol
0.0, _alec
0.0, _alleg
0.0, _alli
0.0, _alon
0.10790129583832653, _alread
0.0, _als
0.0, _altern
0.07691518709021171, _alway
0.16177760144873848, _amaz
0.07796474892776221, _ambit
0.0, _americ
0.04065222465576943, _american
0.0, _amid
0.0, _amount
0.0, _amy
0.04643402566671788, _analys
0.1344472186386437, _analyst
0.0, _anchor
0.0, _angel
0.08285490227042043, _anger
0.16177760144873848, _angr
0.0, _anim
0.0, _announc
0.0, _announcer
0.0, _annu
0.0, _anonym
0.0, _answer
0.0, _ant
0.0, _anxies
0.0, _anybod
0.16177760144873848, _anyon
0.0, _anyth
0.0, _anywa
0.0, _appar
0.0, _appe
0.09844971014524957, _appeal
0.0, _appl
0.0, _applaus
0.0, _appreci
0.0, _approach
0.0, _appropri
0.0, _approv
0.0, _april
0.0, _ar
0.0898650712403044, _aren
0.0, _argetsinger
0.0, _argu
0.0, _argum
0.0, _ariz
0.0, _arizon
0.0, _arlingt
0.0, _arm
0.0, _arnold
0.08635678875918158, _arriv
0.0, _art
0.0, _articl
0.0, _ashle
0.0, _asid
0.0, _assault
0.0, _assers
0.18755815104025278, _asses
0.0, _assist
0.0, _associ
0.0, _assum
0.0, _athles
0.0, _attack
0.0, _attempt
0.0, _attens
0.0, _attent
0.0, _attract
0.0, _attribut
0.0, _atwater
0.0, _audi
